date,open,high,low,close,volume,log_close,log_returns,RV_5,RV_10,RV_20,RV_30,is_tet_period,day_of_week,is_monday,is_friday,is_month_end
2017-10-09,45.1,45.1,44.37,44.88,174990,3.803992261214441,-0.008210408931494495,0.017346250905177864,0.013549641206565294,0.013596588795855031,0.01176431935246023,0,0,1,0,0
2017-10-10,44.74,45.32,44.44,45.32,213840,3.8137484361598055,0.009756174945364737,0.009057643837138918,0.01438530611340955,0.013719670518755096,0.011677495917867074,0,1,0,0,0
2017-10-11,45.47,45.47,45.25,45.32,226180,3.8137484361598055,0.0,0.009352059466485986,0.0140264649545103,0.012762704136867808,0.011691285482760558,0,2,0,0,0
2017-10-12,45.32,45.32,44.52,44.66,276780,3.799078246412012,-0.01467018974779366,0.009848182096436144,0.0140781314461657,0.012930286063871463,0.011688700670508392,0,3,0,0,0
2017-10-13,44.44,44.66,44.3,44.66,360640,3.799078246412012,0.0,0.009264962654453613,0.013876019975895083,0.012959095389903067,0.011703184823396821,0,4,0,1,0
2017-10-16,44.44,44.88,44.22,44.66,258220,3.799078246412012,0.0,0.008740250404095014,0.012977647977555207,0.011881314992363457,0.011703184823396821,0,0,1,0,0
2017-10-17,44.44,45.47,44.44,45.47,398400,3.8170527678369193,0.017974521424907408,0.011577069643526462,0.010091225256805328,0.012398501926542382,0.012276019693412401,0,1,0,0,0
2017-10-18,45.47,46.42,45.18,46.06,516960,3.8299448943925394,0.01289212655562011,0.012767534638291665,0.01057353495025429,0.012249621620262174,0.012591319936691842,0,2,0,0,0
2017-10-19,46.06,46.57,45.84,46.42,416860,3.837730400846291,0.007785506453751534,0.00792317249969533,0.009769800829171822,0.0123771841420572,0.012719570157501895,0,3,0,0,0
2017-10-20,46.42,46.94,46.2,46.42,326490,3.837730400846291,0.0,0.00792317249969533,0.009789712210468674,0.012267559520014945,0.012709757894587873,0,4,0,1,0
2017-10-23,46.06,46.2,45.47,45.76,228920,3.8234103470715426,-0.01432005377474832,0.012615052258438739,0.010685710132899318,0.01253671432241726,0.012891745118001285,0,0,1,0,0
2017-10-24,45.54,46.13,44.59,45.62,298110,3.820346216856242,-0.003064130215300498,0.010477410351166871,0.010409497205460609,0.01246525725347305,0.012761755129177868,0,1,0,0,0
2017-10-25,45.62,45.69,44.37,45.62,101350,3.820346216856242,0.0,0.008009994112673268,0.010409497205460609,0.01233671086956775,0.012185697254029836,0,2,0,0,1
2017-10-26,45.69,45.69,44.59,45.47,150610,3.8170527678369193,-0.003293449019322825,0.005911572108094973,0.00908537137262986,0.012019371819191497,0.012184027966862661,0,3,0,0,1
2017-10-27,45.47,45.91,45.25,45.91,265120,3.826682958261131,0.009630190424211538,0.008567832435963176,0.00937930733543055,0.011974929817540385,0.012406846652476763,0,4,0,1,1
2017-10-30,46.2,46.35,45.47,45.47,475770,3.8170527678369193,-0.009630190424211538,0.007029101523086748,0.010156425946280792,0.011490883570478467,0.011538289826349924,0,0,1,0,1
2017-10-31,45.47,45.47,44.74,44.88,205440,3.803992261214441,-0.013060506622478485,0.008851756914096636,0.009375624207508565,0.0097279180586679,0.011328439152520674,0,1,0,0,1
2017-11-01,45.1,45.1,44.0,44.59,386030,3.7975096186393853,-0.006482642575055486,0.008726789014639405,0.008019363116571514,0.009840448901207307,0.010930794533893494,0,2,0,0,0
2017-11-02,44.08,44.59,41.65,41.65,708070,3.7293013686128518,-0.06820825002653352,0.02962425687561905,0.021343909181439535,0.01765577075166153,0.01629027728530607,0,3,0,0,0
2017-11-03,41.65,42.54,41.58,41.95,356150,3.7364784329132155,0.007177064300363689,0.029076822387442133,0.02186336811085654,0.01772340494212866,0.016309192342598932,0,4,0,1,0
2017-11-06,41.87,42.02,39.23,40.19,590070,3.6936182084611096,-0.04286022445210591,0.030439521440350482,0.024208797443297916,0.019755661449099626,0.017683678307446323,0,0,1,0,0
2017-11-07,39.31,41.73,39.31,41.07,417220,3.7152779279684673,0.02165971950735779,0.037006742571376004,0.026489018289646928,0.02040858572293452,0.018364460160684937,0,1,0,0,0
2017-11-08,40.99,41.73,40.99,41.73,197170,3.731220294603461,0.01594236663499382,0.03995410514131367,0.027646103592665283,0.02091603948705565,0.01864858386777219,0,2,0,0,0
2017-11-09,41.73,42.83,41.36,42.68,399080,3.7537304264335525,0.022510131830091318,0.027382302025784337,0.029378740864277,0.02157160473378986,0.019179860849427015,0,3,0,0,0
